external_id,x_center,y_center,width,height,motor_visible
T2SS_ab2014-10-15-14_0_1_averaged_782_frame4.png,157,178,34.0,55.0,1
done_ab2015-05-29-33_0_1_averaged_294_frame0.png,77,38,44.0,48.0,1
done_ab2014-010-14-6_1_1_averaged_604_frame2.png,154,182,32.0,43.0,1
done_ab2015-05-29-41_1_0_averaged_235_frame0.png,76,70,42.0,47.0,1
done_ab2014-10-29-33_1_0_averaged_443_frame0.png,69,78,30.0,41.0,1
neg_done_ab2015-02-12-4_2_0_averaged_525_frame0.png,-1,-1,-1.0,-1.0,0
Pseudomonasaeruginosa_ab2015-02-23-48_0_0_averaged_17_frame2.png,43,74,42.0,41.0,1
done_ab2014-10-29-8_1_0_averaged_563_frame2.png,17,71,34.0,36.0,1
neg_done_ab2015-02-12-5_2_0_averaged_133_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-13_0_0_averaged_241_frame2.png,119,45,28.0,46.0,1
neg_done_ab2014-010-14-20_2_1_averaged_90_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-25_0_0_averaged_333_frame0.png,189,181,32.0,42.0,1
done_ab2015-07-28-18_2_0_averaged_613_frame2.png,66,50,33.0,36.0,1
done_ab2015-02-12-12_0_0_averaged_353_frame0.png,184,70,43.0,45.0,1
done_ab2014-10-15-14_0_1_averaged_302_frame0.png,110,197,39.0,54.0,1
T2SS_ab2015-02-12-5_1_0_averaged_747_frame2.png,54,170,31.0,32.0,1
neg_done_ab2015-05-29-58_1_0_averaged_491_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-5_3_1_averaged_544_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-46_2_0_averaged_581_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-15_2_1_averaged_230_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-21_1_1_averaged_388_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-30_3_0_averaged_199_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-42_0_1_averaged_318_frame2.png,-1,-1,-1.0,-1.0,0
neg_T2SS_ab2015-02-23-2_1_1_averaged_740_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-28-30_0_1_averaged_326_frame0.png,118,211,37.0,46.0,1
done_ab2015-02-12-1_1_0_averaged_395_frame0.png,96,44,37.0,29.0,1
neg_done_ab2015-07-28-30_3_1_averaged_332_frame1.png,-1,-1,-1.0,-1.0,0
Proteus_mirabilis_qya2015-11-19-24_0_0_averaged_9_frame4.png,169,171,38.0,42.0,1
neg_done_ab2015-05-29-16_1_0_averaged_403_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-14_0_1_averaged_162_frame4.png,94,161,39.0,54.0,1
done_ab2014-10-29-12_1_1_averaged_264_frame0.png,185,141,32.0,48.0,1
neg_done_ab2015-05-29-14_3_1_averaged_168_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-7_3_1_averaged_656_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-7_1_1_averaged_652_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-10_2_1_averaged_366_frame4.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0019_part121_5_averaged_frame3.png,88,240,33.0,20.0,1
Bacilluslysemini0005_full_averaged_frame2.png,26,118,31.0,19.0,1
neg_done_ab2015-05-29-12_0_1_averaged_178_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-18_3_0_averaged_487_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-27_3_0_averaged_35_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-6_2_0_averaged_213_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-14_0_1_averaged_302_frame1.png,16,219,31.0,50.0,1
done_ab2015-05-29-23_0_1_averaged_642_frame2.png,173,210,44.0,53.0,1
done_ab2014-10-29-3_1_1_averaged_412_frame1.png,190,80,27.0,29.0,1
done_ab2015-02-23-20_0_0_averaged_505_frame3.png,133,182,44.0,57.0,1
done_ab2015-05-29-2_1_0_averaged_475_frame4.png,114,24,30.0,43.0,1
done_ab2015-07-28-11_0_0_averaged_69_frame4.png,60,32,54.0,48.0,1
neg_done_ab2014-010-14-14_3_0_averaged_575_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-16_2_0_averaged_677_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-29_1_0_averaged_707_frame1.png,124,210,32.0,43.0,1
done_ab2014-10-29-24_1_0_averaged_287_frame4.png,38,112,36.0,45.0,1
Bacilluslysemini0028_part121_2_averaged_frame0.png,192,92,22.0,31.0,1
done_ab2015-02-12-25_0_0_averaged_333_frame3.png,146,216,27.0,41.0,1
done_ab2015-07-28-23_0_1_averaged_698_frame2.png,162,90,35.0,47.0,1
done_ab2014-010-14-11_1_0_averaged_203_frame2.png,146,120,26.0,37.0,1
neg_done_ab2014-10-29-9_3_1_averaged_28_frame1.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0031_part121_1_averaged_frame2.png,37,231,26.0,22.0,1
neg_done_ab2015-07-29-16_0_0_averaged_673_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-12_1_0_averaged_355_frame0.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-02-12-27_1_0_averaged_723_frame1.png,22,228,42.0,53.0,1
neg_done_ab2014-10-29-10_3_0_averaged_107_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-23-20_3_0_averaged_511_frame3.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0019_part121_5_averaged_frame4.png,108,88,26.0,21.0,1
done_ab2015-05-29-33_1_1_averaged_296_frame0.png,37,84,38.0,50.0,1
neg_done_ab2014-10-15-14_3_1_averaged_308_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-20_1_1_averaged_88_frame2.png,68,108,30.0,42.0,1
neg_done_ab2015-07-29-21_0_1_averaged_386_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-16_1_0_averaged_403_frame4.png,125,94,42.0,58.0,1
neg_Bacillus_lysate_aba2013-09-05-28_0_0_averaged_7_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-33_2_1_averaged_298_frame4.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0008_full_averaged_frame0.png,34,236,23.0,21.0,1
neg_Proteus_mirabilis_qya2015-11-19-25_0_0_averaged_11_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-29_0_1_averaged_278_frame3.png,-1,-1,-1.0,-1.0,0
10nov24a_Bacillusproto_001_averaged_frame4.png,-1,-1,-1.0,-1.0,0
neg_Pseudomonasaeruginosa_ab2015-02-23-39_0_1_averaged_16_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-29_3_0_averaged_711_frame3.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0020_full_averaged_frame4.png,190,234,24.0,21.0,1
Bacilluslysemini0017_full_averaged_frame2.png,150,188,39.0,20.0,1
neg_done_ab2014-010-14-26_3_0_averaged_275_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-31_2_0_averaged_173_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-24_0_0_averaged_285_frame1.png,36,208,33.0,49.0,1
neg_done_ab2014-10-15-21_2_1_averaged_518_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-23_2_1_averaged_646_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-13_1_0_averaged_243_frame1.png,112,234,25.0,43.0,1
neg_done_ab2014-10-29-30_3_0_averaged_199_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-16_1_1_averaged_532_frame4.png,45,118,34.0,44.0,1
neg_done_ab2014-10-29-9_3_1_averaged_28_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-15-3_1_0_averaged_311_frame4.png,132,170,43.0,51.0,1
done_ab2014-010-14-22_1_1_averaged_620_frame0.png,132,40,37.0,47.0,1
neg_done_ab2015-05-29-10_0_1_averaged_362_frame1.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-15-22_1_0_averaged_731_frame0.png,160,82,35.0,41.0,1
neg_done_ab2015-05-29-13_1_1_averaged_116_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-10_3_1_averaged_368_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-10_3_0_averaged_107_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-15_3_1_averaged_504_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-14_1_1_averaged_164_frame0.png,96,204,29.0,41.0,1
neg_Bacillus_lysate_aba2013-09-05-24_0_0_averaged_17_frame0.png,-1,-1,-1.0,-1.0,0
neg_Proteus_mirabilis_qya2015-11-19-6_0_0_averaged_13_frame0.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0001_part121_33_averaged_frame2.png,201,122,24.0,24.0,1
neg_Bacillus_lysate_aba2013-09-05-3_0_0_averaged_2_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-2_0_0_averaged_473_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-18_3_0_averaged_615_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-3_1_0_averaged_311_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-41_2_0_averaged_237_frame4.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-15-13_0_0_averaged_773_frame3.png,145,224,34.0,55.0,1
neg_done_ab2015-07-28-23_0_1_averaged_698_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-59_2_0_averaged_345_frame0.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-29-10_1_0_averaged_743_frame0.png,104,206,39.0,53.0,1
done_ab2015-05-28-3_0_0_averaged_93_frame3.png,34,35,35.0,52.0,1
T2SS_ab2015-02-12-29_0_1_averaged_778_frame4.png,50,86,33.0,56.0,1
done_ab2014-10-29-9_0_1_averaged_22_frame0.png,158,164,33.0,51.0,1
done_ab2015-07-28-18_0_0_averaged_609_frame4.png,20,132,23.0,31.0,1
done_ab2014-10-15-13_1_0_averaged_243_frame3.png,110,211,38.0,48.0,1
done_ab2014-10-29-6_0_0_averaged_209_frame4.png,170,228,30.0,47.0,1
done_ab2014-010-14-14_1_0_averaged_571_frame0.png,176,166,28.0,40.0,1
Bacilluslysemini0023_full_averaged_frame2.png,126,187,31.0,24.0,1
done_ab2015-05-29-14_1_1_averaged_164_frame1.png,186,86,43.0,56.0,1
neg_done_ab2014-10-29-9_3_1_averaged_28_frame2.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-29-6_1_0_averaged_763_frame3.png,188,195,25.0,48.0,1
neg_done_ab2014-10-29-33_3_0_averaged_447_frame1.png,-1,-1,-1.0,-1.0,0
neg_Bacillus_lysate_aba2013-09-05-4_0_0_averaged_18_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-29-16_1_0_averaged_675_frame2.png,130,52,33.0,42.0,1
neg_done_ab2015-07-28-25_1_0_averaged_547_frame0.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-15-14_0_1_averaged_782_frame3.png,188,232,37.0,45.0,1
neg_done_ab2014-010-14-22_1_1_averaged_620_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-6_0_0_averaged_209_frame0.png,174,72,25.0,44.0,1
neg_done_ab2014-10-29-23_2_1_averaged_670_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-4_1_0_averaged_523_frame4.png,30,154,35.0,36.0,1
neg_T2SS_ab2014-10-29-10_1_0_averaged_743_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-4_1_0_averaged_715_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-21_1_0_averaged_371_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-12_3_1_averaged_268_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-59_2_0_averaged_345_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-55_3_1_averaged_464_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-20_3_0_averaged_43_frame0.png,-1,-1,-1.0,-1.0,0
neg_Bacillus_lysate_aba2013-09-05-20_0_0_averaged_6_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-6_1_1_averaged_604_frame4.png,136,196,35.0,47.0,1
neg_done_ab2014-10-29-35_3_0_averaged_559_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-1_0_0_averaged_657_frame4.png,20,174,27.0,46.0,1
neg_done_ab2014-10-29-3_3_1_averaged_416_frame4.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-15-22_1_0_averaged_731_frame1.png,26,42,31.0,36.0,1
neg_done_ab2015-07-28-14_3_1_averaged_160_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-12_0_1_averaged_178_frame3.png,112,46,37.0,53.0,1
done_ab2014-10-29-12_0_1_averaged_262_frame2.png,154,216,36.0,47.0,1
neg_done_ab2015-02-12-12_0_0_averaged_353_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-1_2_0_averaged_397_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-23_3_1_averaged_704_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-31_3_0_averaged_431_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-23_0_1_averaged_642_frame4.png,144,183,32.0,48.0,1
neg_Bacillus_lysate_aba2013-09-05-26_0_0_averaged_16_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-25_1_0_averaged_547_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-55_1_1_averaged_460_frame4.png,116,152,33.0,45.0,1
neg_Bacillus_lysate_aba2013-09-05-1_0_0_averaged_20_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-2_1_1_averaged_684_frame1.png,158,138,41.0,49.0,1
neg_done_ab2015-05-29-10_0_1_averaged_362_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-6_1_0_averaged_211_frame0.png,60,217,30.0,44.0,1
neg_done_ab2014-10-29-34_1_1_averaged_148_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-29-16_0_0_averaged_673_frame4.png,81,138,28.0,39.0,1
neg_done_ab2015-02-12-15_3_1_averaged_504_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-6_1_0_averaged_123_frame0.png,112,116,35.0,46.0,1
Bacilluslysemini0005_full_averaged_frame3.png,130,194,25.0,25.0,1
neg_done_ab2015-02-12-4_3_0_averaged_527_frame2.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-05-29-15_1_1_averaged_772_frame3.png,151,99,32.0,48.0,1
neg_done_ab2015-05-29-58_1_0_averaged_491_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-6_2_0_averaged_125_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-23-20_2_0_averaged_509_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-5_1_1_averaged_540_frame2.png,-1,-1,-1.0,-1.0,0
neg_Bacillus_lysate_aba2013-09-05-5_0_0_averaged_10_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-2_2_0_averaged_477_frame4.png,-1,-1,-1.0,-1.0,0
neg_Bacillus_subtilis_mba2010-08-30-1_0_0_averaged_1_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-5_1_0_averaged_131_frame0.png,54,87,32.0,18.0,1
done_ab2014-10-29-6_1_0_averaged_211_frame4.png,26,126,33.0,45.0,1
done_ab2015-02-12-1_1_0_averaged_395_frame4.png,89,32,34.0,35.0,1
neg_done_ab2014-010-14-11_3_0_averaged_207_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-23-5_0_1_averaged_418_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-6_0_0_averaged_209_frame1.png,136,188,32.0,43.0,1
done_ab2015-02-23-5_0_1_averaged_418_frame0.png,152,144,31.0,39.0,1
done_ab2015-05-29-14_2_1_averaged_166_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-8_1_1_averaged_188_frame3.png,122,238,33.0,36.0,1
neg_done_ab2015-05-29-59_0_0_averaged_341_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-29-15_0_1_averaged_138_frame4.png,8,47,17.0,36.0,1
neg_done_ab2015-05-29-35_3_0_averaged_455_frame2.png,-1,-1,-1.0,-1.0,0
neg_Proteus_mirabilis_qya2015-11-19-26_0_0_averaged_2_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-33_1_1_averaged_296_frame3.png,154,100,39.0,45.0,1
neg_done_ab2014-10-29-12_3_1_averaged_268_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-23-20_3_0_averaged_511_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-31_1_0_averaged_427_frame1.png,168,74,43.0,54.0,1
done_ab2015-05-29-5_1_1_averaged_540_frame0.png,104,50,35.0,38.0,1
neg_done_ab2015-07-28-25_0_0_averaged_545_frame0.png,-1,-1,-1.0,-1.0,0
neg_Proteus_mirabilis_qya2015-11-19-2_0_0_averaged_3_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-23_2_1_averaged_646_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-1_1_1_averaged_628_frame4.png,108,166,36.0,43.0,1
done_ab2015-05-29-29_1_0_averaged_707_frame0.png,38,217,26.0,46.0,1
neg_done_ab2015-05-29-16_2_0_averaged_405_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-23-3_0_0_averaged_377_frame1.png,176,197,33.0,54.0,1
neg_done_ab2014-10-29-1_0_0_averaged_657_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-22_2_0_averaged_57_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-19_0_0_averaged_689_frame0.png,133,211,36.0,36.0,1
neg_done_ab2015-05-29-33_3_1_averaged_300_frame0.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0032_full_averaged_frame0.png,46,172,19.0,24.0,1
Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame3.png,110,72,39.0,53.0,1
done_ab2014-10-29-35_1_0_averaged_555_frame1.png,94,94,40.0,53.0,1
neg_done_ab2015-02-23-2_3_1_averaged_84_frame3.png,-1,-1,-1.0,-1.0,0
Proteus_mirabilis_qya2015-11-19-24_0_0_averaged_9_frame1.png,94,160,25.0,31.0,1
Bacilluslysemini0030_part121_9_averaged_frame4.png,106,163,23.0,28.0,1
done_ab2014-10-29-6_0_0_averaged_209_frame2.png,110,194,35.0,36.0,1
done_ab2014-010-14-6_0_1_averaged_602_frame2.png,8,77,16.0,32.0,1
neg_done_ab2015-05-29-13_3_1_averaged_120_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-11_0_0_averaged_201_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-14_0_1_averaged_162_frame2.png,-1,-1,-1.0,-1.0,0
neg_T2SS_ab2014-10-15-22_1_0_averaged_731_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-16_1_0_averaged_675_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-5_0_1_averaged_538_frame3.png,96,202,37.0,49.0,1
neg_done_ab2015-07-28-18_0_0_averaged_609_frame2.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-29-34_0_1_averaged_750_frame4.png,161,160,40.0,57.0,1
Bacilluslysemini0021_full_averaged_frame3.png,80,93,26.0,20.0,1
done_ab2015-05-29-33_1_1_averaged_296_frame1.png,143,100,30.0,45.0,1
T2SS_ab2014-10-15-22_0_0_averaged_729_frame1.png,131,88,44.0,34.0,1
neg_done_ab2014-010-14-14_3_0_averaged_575_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-34_1_1_averaged_148_frame0.png,88,176,35.0,53.0,1
neg_done_ab2015-07-28-11_1_0_averaged_71_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-25_1_0_averaged_335_frame4.png,48,128,36.0,43.0,1
neg_done_ab2014-10-29-23_0_1_averaged_666_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-35_3_0_averaged_559_frame0.png,-1,-1,-1.0,-1.0,0
Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame4.png,172,120,41.0,55.0,1
done_ab2014-10-29-2_0_1_averaged_682_frame1.png,149,110,38.0,45.0,1
neg_done_ab2015-07-28-30_1_1_averaged_328_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-7_3_0_averaged_471_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-13_1_0_averaged_635_frame2.png,68,89,28.0,36.0,1
done_ab2015-07-28-25_0_0_averaged_545_frame3.png,144,160,43.0,51.0,1
neg_done_ab2015-05-29-46_2_0_averaged_581_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-1_0_0_averaged_393_frame4.png,174,124,33.0,43.0,1
neg_done_ab2015-02-12-27_1_0_averaged_31_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-6_0_1_averaged_602_frame1.png,153,130,28.0,38.0,1
neg_done_ab2014-010-14-14_0_0_averaged_569_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-19_1_0_averaged_691_frame3.png,-1,-1,-1.0,-1.0,0
T2SS_ab2015-02-12-9_0_1_averaged_766_frame4.png,186,226,35.0,43.0,1
done_ab2015-05-29-7_1_1_averaged_652_frame1.png,56,96,41.0,46.0,1
neg_done_ab2014-10-29-21_3_0_averaged_375_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-35_0_0_averaged_553_frame3.png,160,138,41.0,53.0,1
neg_Bacillus_lysate_aba2013-09-05-22_0_0_averaged_14_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-35_0_0_averaged_553_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-12_0_1_averaged_262_frame4.png,97,184,34.0,49.0,1
done_ab2015-07-28-14_0_1_averaged_154_frame2.png,100,120,36.0,51.0,1
done_ab2014-10-29-2_0_1_averaged_682_frame0.png,150,166,38.0,55.0,1
neg_done_ab2015-05-29-6_0_0_averaged_121_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-23-2_1_1_averaged_80_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-23_3_1_averaged_672_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-21_3_0_averaged_375_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-55_1_1_averaged_460_frame1.png,58,108,37.0,53.0,1
T2SS_ab2015-02-12-29_1_1_averaged_780_frame3.png,50,70,43.0,55.0,1
neg_done_ab2014-10-29-10_1_0_averaged_103_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-33_0_1_averaged_294_frame0.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-8_2_1_averaged_190_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-21_1_1_averaged_388_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-58_3_0_averaged_495_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-02-12-27_1_0_averaged_31_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-20_1_0_averaged_39_frame2.png,67,112,40.0,36.0,1
neg_done_ab2015-02-12-27_2_0_averaged_33_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-010-14-8_2_1_averaged_190_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-28-14_1_1_averaged_156_frame2.png,176,82,39.0,54.0,1
neg_done_ab2014-10-29-3_1_1_averaged_412_frame2.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-29-20_0_0_averaged_37_frame2.png,-1,-1,-1.0,-1.0,0
T2SS_ab2014-10-29-10_0_0_averaged_741_frame0.png,50,81,35.0,44.0,1
neg_done_ab2014-10-15-22_1_0_averaged_55_frame3.png,-1,-1,-1.0,-1.0,0
Proteus_mirabilis_qya2015-11-19-15_0_0_averaged_4_frame3.png,86,200,23.0,32.0,1
neg_done_ab2015-07-28-18_3_0_averaged_615_frame1.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-1_1_0_averaged_395_frame2.png,157,90,32.0,37.0,1
neg_done_ab2015-07-28-14_0_1_averaged_154_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-02-12-15_1_1_averaged_500_frame3.png,192,148,36.0,39.0,1
neg_done_ab2014-10-15-21_1_1_averaged_516_frame4.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-8_0_0_averaged_561_frame3.png,60,216,38.0,56.0,1
done_ab2014-10-15-15_0_0_averaged_61_frame2.png,128,226,43.0,53.0,1
neg_done_ab2014-010-14-19_2_0_averaged_693_frame0.png,-1,-1,-1.0,-1.0,0
Bacilluslysemini0020_full_averaged_frame3.png,37,78,22.0,19.0,1
neg_done_ab2015-02-12-25_3_0_averaged_339_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-29-15_2_1_averaged_142_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2014-10-29-20_0_0_averaged_37_frame4.png,50,214,44.0,43.0,1
neg_done_ab2015-02-12-5_1_0_averaged_131_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-29-35_3_0_averaged_455_frame3.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-07-28-23_0_1_averaged_698_frame4.png,-1,-1,-1.0,-1.0,0
neg_done_ab2015-05-28-3_0_0_averaged_93_frame2.png,-1,-1,-1.0,-1.0,0
done_ab2015-05-29-15_1_1_averaged_228_frame1.png,114,196,33.0,51.0,1
neg_done_ab2014-10-29-33_2_0_averaged_445_frame4.png,-1,-1,-1.0,-1.0,0
neg_T2SS_ab2015-07-28-11_0_0_averaged_733_frame1.png,-1,-1,-1.0,-1.0,0
neg_done_ab2014-10-15-7_1_0_averaged_467_frame0.png,-1,-1,-1.0,-1.0,0
done_ab2015-07-29-16_0_0_averaged_673_frame1.png,158,200,27.0,42.0,1
done_ab2014-10-29-2_1_1_averaged_684_frame2.png,50,184,42.0,49.0,1
T2SS_ab2015-07-28-11_1_0_averaged_735_frame2.png,118,161,51.0,58.0,1
done_ab2014-10-29-24_0_0_averaged_285_frame3.png,164,101,42.0,52.0,1
neg_done_ab2015-05-29-23_3_1_averaged_648_frame3.png,-1,-1,-1.0,-1.0,0
done_ab2014-010-14-11_1_0_averaged_203_frame4.png,30,167,30.0,42.0,1
neg_done_ab2015-05-29-15_1_1_averaged_228_frame3.png,-1,-1,-1.0,-1.0,0
neg_Bacillus_lysate_aba2013-09-05-20_0_0_averaged_6_frame4.png,-1,-1,-1.0,-1.0,0
