filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
T2SS_ab2015-05-29-15_1_1_averaged_772_frame3.png,58663,"{""caption"":""T2SS_ab2015-05-29-15_1_1_averaged_772_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/T2SS_ab2015-05-29-15_1_1_averaged_772_frame3.png""}",1,0,"{""name"":""rect"",""x"":135.0,""y"":75.0,""width"":32.0,""height"":48.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-12-5_1_0_averaged_131_frame0.png,60683,"{""caption"":""done_ab2015-02-12-5_1_0_averaged_131_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-12-5_1_0_averaged_131_frame0.png""}",1,0,"{""name"":""rect"",""x"":38.0,""y"":78.0,""width"":32.0,""height"":18.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-6_1_0_averaged_211_frame4.png,51863,"{""caption"":""done_ab2014-10-29-6_1_0_averaged_211_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-6_1_0_averaged_211_frame4.png""}",1,0,"{""name"":""rect"",""x"":9.5,""y"":103.5,""width"":33.0,""height"":45.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-12-1_1_0_averaged_395_frame4.png,57809,"{""caption"":""done_ab2015-02-12-1_1_0_averaged_395_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-12-1_1_0_averaged_395_frame4.png""}",1,0,"{""name"":""rect"",""x"":72.0,""y"":14.5,""width"":34.0,""height"":35.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-6_0_0_averaged_209_frame1.png,52188,"{""caption"":""done_ab2014-10-29-6_0_0_averaged_209_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-6_0_0_averaged_209_frame1.png""}",1,0,"{""name"":""rect"",""x"":120.0,""y"":166.5,""width"":32.0,""height"":43.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-23-5_0_1_averaged_418_frame0.png,57015,"{""caption"":""done_ab2015-02-23-5_0_1_averaged_418_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-23-5_0_1_averaged_418_frame0.png""}",1,0,"{""name"":""rect"",""x"":136.5,""y"":124.5,""width"":31.0,""height"":39.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-010-14-8_1_1_averaged_188_frame3.png,56343,"{""caption"":""done_ab2014-010-14-8_1_1_averaged_188_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-010-14-8_1_1_averaged_188_frame3.png""}",1,0,"{""name"":""rect"",""x"":105.5,""y"":220.0,""width"":33.0,""height"":36.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-07-29-15_0_1_averaged_138_frame4.png,52305,"{""caption"":""done_ab2015-07-29-15_0_1_averaged_138_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-07-29-15_0_1_averaged_138_frame4.png""}",1,0,"{""name"":""rect"",""x"":-0.5,""y"":29.0,""width"":17.0,""height"":36.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-33_1_1_averaged_296_frame3.png,59284,"{""caption"":""done_ab2015-05-29-33_1_1_averaged_296_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-33_1_1_averaged_296_frame3.png""}",1,0,"{""name"":""rect"",""x"":134.5,""y"":77.5,""width"":39.0,""height"":45.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-31_1_0_averaged_427_frame1.png,56952,"{""caption"":""done_ab2014-10-29-31_1_0_averaged_427_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-31_1_0_averaged_427_frame1.png""}",1,0,"{""name"":""rect"",""x"":146.5,""y"":47.0,""width"":43.0,""height"":54.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-5_1_1_averaged_540_frame0.png,56611,"{""caption"":""done_ab2015-05-29-5_1_1_averaged_540_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-5_1_1_averaged_540_frame0.png""}",1,0,"{""name"":""rect"",""x"":86.5,""y"":31.0,""width"":35.0,""height"":38.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-010-14-1_1_1_averaged_628_frame4.png,52211,"{""caption"":""done_ab2014-010-14-1_1_1_averaged_628_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-010-14-1_1_1_averaged_628_frame4.png""}",1,0,"{""name"":""rect"",""x"":90.0,""y"":144.5,""width"":36.0,""height"":43.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-29_1_0_averaged_707_frame0.png,50948,"{""caption"":""done_ab2015-05-29-29_1_0_averaged_707_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-29_1_0_averaged_707_frame0.png""}",1,0,"{""name"":""rect"",""x"":25.0,""y"":194.0,""width"":26.0,""height"":46.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-23-3_0_0_averaged_377_frame1.png,58436,"{""caption"":""done_ab2015-02-23-3_0_0_averaged_377_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-23-3_0_0_averaged_377_frame1.png""}",1,0,"{""name"":""rect"",""x"":159.5,""y"":170.0,""width"":33.0,""height"":54.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-010-14-19_0_0_averaged_689_frame0.png,57730,"{""caption"":""done_ab2014-010-14-19_0_0_averaged_689_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-010-14-19_0_0_averaged_689_frame0.png""}",1,0,"{""name"":""rect"",""x"":115.0,""y"":193.0,""width"":36.0,""height"":36.0}","{""name"":""flagellum"",""type"":""bacteria""}"
Bacilluslysemini0032_full_averaged_frame0.png,35765,"{""caption"":""Bacilluslysemini0032_full_averaged_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/Bacilluslysemini0032_full_averaged_frame0.png""}",1,0,"{""name"":""rect"",""x"":36.5,""y"":160.0,""width"":19.0,""height"":24.0}","{""name"":""flagellum"",""type"":""bacteria""}"
Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame3.png,59304,"{""caption"":""Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame3.png""}",1,0,"{""name"":""rect"",""x"":90.5,""y"":45.5,""width"":39.0,""height"":53.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-35_1_0_averaged_555_frame1.png,59570,"{""caption"":""done_ab2014-10-29-35_1_0_averaged_555_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-35_1_0_averaged_555_frame1.png""}",1,0,"{""name"":""rect"",""x"":74.0,""y"":67.5,""width"":40.0,""height"":53.0}","{""name"":""flagellum"",""type"":""bacteria""}"
Proteus_mirabilis_qya2015-11-19-24_0_0_averaged_9_frame1.png,62038,"{""caption"":""Proteus_mirabilis_qya2015-11-19-24_0_0_averaged_9_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/Proteus_mirabilis_qya2015-11-19-24_0_0_averaged_9_frame1.png""}",1,0,"{""name"":""rect"",""x"":81.5,""y"":144.5,""width"":25.0,""height"":31.0}","{""name"":""flagellum"",""type"":""bacteria""}"
Bacilluslysemini0030_part121_9_averaged_frame4.png,28618,"{""caption"":""Bacilluslysemini0030_part121_9_averaged_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/Bacilluslysemini0030_part121_9_averaged_frame4.png""}",1,0,"{""name"":""rect"",""x"":94.5,""y"":149.0,""width"":23.0,""height"":28.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-6_0_0_averaged_209_frame2.png,52276,"{""caption"":""done_ab2014-10-29-6_0_0_averaged_209_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-6_0_0_averaged_209_frame2.png""}",1,0,"{""name"":""rect"",""x"":92.5,""y"":176.0,""width"":35.0,""height"":36.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-010-14-6_0_1_averaged_602_frame2.png,54638,"{""caption"":""done_ab2014-010-14-6_0_1_averaged_602_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-010-14-6_0_1_averaged_602_frame2.png""}",1,0,"{""name"":""rect"",""x"":0.0,""y"":61.0,""width"":16.0,""height"":32.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-5_0_1_averaged_538_frame3.png,54210,"{""caption"":""done_ab2015-05-29-5_0_1_averaged_538_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-5_0_1_averaged_538_frame3.png""}",1,0,"{""name"":""rect"",""x"":77.5,""y"":177.5,""width"":37.0,""height"":49.0}","{""name"":""flagellum"",""type"":""bacteria""}"
T2SS_ab2014-10-29-34_0_1_averaged_750_frame4.png,53465,"{""caption"":""T2SS_ab2014-10-29-34_0_1_averaged_750_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/T2SS_ab2014-10-29-34_0_1_averaged_750_frame4.png""}",1,0,"{""name"":""rect"",""x"":141.0,""y"":131.5,""width"":40.0,""height"":57.0}","{""name"":""flagellum"",""type"":""bacteria""}"
Bacilluslysemini0021_full_averaged_frame3.png,34037,"{""caption"":""Bacilluslysemini0021_full_averaged_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/Bacilluslysemini0021_full_averaged_frame3.png""}",1,0,"{""name"":""rect"",""x"":67.0,""y"":83.0,""width"":26.0,""height"":20.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-33_1_1_averaged_296_frame1.png,59109,"{""caption"":""done_ab2015-05-29-33_1_1_averaged_296_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-33_1_1_averaged_296_frame1.png""}",1,0,"{""name"":""rect"",""x"":128.0,""y"":77.5,""width"":30.0,""height"":45.0}","{""name"":""flagellum"",""type"":""bacteria""}"
T2SS_ab2014-10-15-22_0_0_averaged_729_frame1.png,56667,"{""caption"":""T2SS_ab2014-10-15-22_0_0_averaged_729_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/T2SS_ab2014-10-15-22_0_0_averaged_729_frame1.png""}",1,0,"{""name"":""rect"",""x"":109.0,""y"":71.0,""width"":44.0,""height"":34.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-34_1_1_averaged_148_frame0.png,50425,"{""caption"":""done_ab2014-10-29-34_1_1_averaged_148_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-34_1_1_averaged_148_frame0.png""}",1,0,"{""name"":""rect"",""x"":70.5,""y"":149.5,""width"":35.0,""height"":53.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-12-25_1_0_averaged_335_frame4.png,60736,"{""caption"":""done_ab2015-02-12-25_1_0_averaged_335_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-12-25_1_0_averaged_335_frame4.png""}",1,0,"{""name"":""rect"",""x"":30.0,""y"":106.5,""width"":36.0,""height"":43.0}","{""name"":""flagellum"",""type"":""bacteria""}"
Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame4.png,59778,"{""caption"":""Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/Pseudomonasaeruginosa_ab2015-05-29-39_0_0_averaged_19_frame4.png""}",1,0,"{""name"":""rect"",""x"":151.5,""y"":92.5,""width"":41.0,""height"":55.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-2_0_1_averaged_682_frame1.png,56757,"{""caption"":""done_ab2014-10-29-2_0_1_averaged_682_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-2_0_1_averaged_682_frame1.png""}",1,0,"{""name"":""rect"",""x"":130.0,""y"":87.5,""width"":38.0,""height"":45.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-13_1_0_averaged_635_frame2.png,58643,"{""caption"":""done_ab2014-10-29-13_1_0_averaged_635_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-13_1_0_averaged_635_frame2.png""}",1,0,"{""name"":""rect"",""x"":54.0,""y"":71.0,""width"":28.0,""height"":36.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-07-28-25_0_0_averaged_545_frame3.png,57444,"{""caption"":""done_ab2015-07-28-25_0_0_averaged_545_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-07-28-25_0_0_averaged_545_frame3.png""}",1,0,"{""name"":""rect"",""x"":122.5,""y"":134.5,""width"":43.0,""height"":51.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-12-1_0_0_averaged_393_frame4.png,58605,"{""caption"":""done_ab2015-02-12-1_0_0_averaged_393_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-12-1_0_0_averaged_393_frame4.png""}",1,0,"{""name"":""rect"",""x"":157.5,""y"":102.5,""width"":33.0,""height"":43.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-010-14-6_0_1_averaged_602_frame1.png,54513,"{""caption"":""done_ab2014-010-14-6_0_1_averaged_602_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-010-14-6_0_1_averaged_602_frame1.png""}",1,0,"{""name"":""rect"",""x"":139.0,""y"":111.0,""width"":28.0,""height"":38.0}","{""name"":""flagellum"",""type"":""bacteria""}"
T2SS_ab2015-02-12-9_0_1_averaged_766_frame4.png,46612,"{""caption"":""T2SS_ab2015-02-12-9_0_1_averaged_766_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/T2SS_ab2015-02-12-9_0_1_averaged_766_frame4.png""}",1,0,"{""name"":""rect"",""x"":168.5,""y"":204.5,""width"":35.0,""height"":43.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-7_1_1_averaged_652_frame1.png,54672,"{""caption"":""done_ab2015-05-29-7_1_1_averaged_652_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-7_1_1_averaged_652_frame1.png""}",1,0,"{""name"":""rect"",""x"":35.5,""y"":73.0,""width"":41.0,""height"":46.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-35_0_0_averaged_553_frame3.png,59391,"{""caption"":""done_ab2014-10-29-35_0_0_averaged_553_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-35_0_0_averaged_553_frame3.png""}",1,0,"{""name"":""rect"",""x"":139.5,""y"":111.5,""width"":41.0,""height"":53.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-12_0_1_averaged_262_frame4.png,57647,"{""caption"":""done_ab2014-10-29-12_0_1_averaged_262_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-12_0_1_averaged_262_frame4.png""}",1,0,"{""name"":""rect"",""x"":80.0,""y"":159.5,""width"":34.0,""height"":49.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-07-28-14_0_1_averaged_154_frame2.png,56401,"{""caption"":""done_ab2015-07-28-14_0_1_averaged_154_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-07-28-14_0_1_averaged_154_frame2.png""}",1,0,"{""name"":""rect"",""x"":82.0,""y"":94.5,""width"":36.0,""height"":51.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-2_0_1_averaged_682_frame0.png,50468,"{""caption"":""done_ab2014-10-29-2_0_1_averaged_682_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-2_0_1_averaged_682_frame0.png""}",1,0,"{""name"":""rect"",""x"":131.0,""y"":138.5,""width"":38.0,""height"":55.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-55_1_1_averaged_460_frame1.png,57848,"{""caption"":""done_ab2015-05-29-55_1_1_averaged_460_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-55_1_1_averaged_460_frame1.png""}",1,0,"{""name"":""rect"",""x"":39.5,""y"":81.5,""width"":37.0,""height"":53.0}","{""name"":""flagellum"",""type"":""bacteria""}"
T2SS_ab2015-02-12-29_1_1_averaged_780_frame3.png,59443,"{""caption"":""T2SS_ab2015-02-12-29_1_1_averaged_780_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/T2SS_ab2015-02-12-29_1_1_averaged_780_frame3.png""}",1,0,"{""name"":""rect"",""x"":28.5,""y"":42.5,""width"":43.0,""height"":55.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-20_1_0_averaged_39_frame2.png,57352,"{""caption"":""done_ab2014-10-29-20_1_0_averaged_39_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-20_1_0_averaged_39_frame2.png""}",1,0,"{""name"":""rect"",""x"":47.0,""y"":94.0,""width"":40.0,""height"":36.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-07-28-14_1_1_averaged_156_frame2.png,56479,"{""caption"":""done_ab2015-07-28-14_1_1_averaged_156_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-07-28-14_1_1_averaged_156_frame2.png""}",1,0,"{""name"":""rect"",""x"":156.5,""y"":55.0,""width"":39.0,""height"":54.0}","{""name"":""flagellum"",""type"":""bacteria""}"
T2SS_ab2014-10-29-10_0_0_averaged_741_frame0.png,57795,"{""caption"":""T2SS_ab2014-10-29-10_0_0_averaged_741_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/T2SS_ab2014-10-29-10_0_0_averaged_741_frame0.png""}",1,0,"{""name"":""rect"",""x"":32.5,""y"":59.0,""width"":35.0,""height"":44.0}","{""name"":""flagellum"",""type"":""bacteria""}"
Proteus_mirabilis_qya2015-11-19-15_0_0_averaged_4_frame3.png,62714,"{""caption"":""Proteus_mirabilis_qya2015-11-19-15_0_0_averaged_4_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/Proteus_mirabilis_qya2015-11-19-15_0_0_averaged_4_frame3.png""}",1,0,"{""name"":""rect"",""x"":74.5,""y"":184.0,""width"":23.0,""height"":32.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-12-1_1_0_averaged_395_frame2.png,58756,"{""caption"":""done_ab2015-02-12-1_1_0_averaged_395_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-12-1_1_0_averaged_395_frame2.png""}",1,0,"{""name"":""rect"",""x"":141.0,""y"":71.5,""width"":32.0,""height"":37.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-12-15_1_1_averaged_500_frame3.png,58604,"{""caption"":""done_ab2015-02-12-15_1_1_averaged_500_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-12-15_1_1_averaged_500_frame3.png""}",1,0,"{""name"":""rect"",""x"":174.0,""y"":128.5,""width"":36.0,""height"":39.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-8_0_0_averaged_561_frame3.png,55359,"{""caption"":""done_ab2014-10-29-8_0_0_averaged_561_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-8_0_0_averaged_561_frame3.png""}",1,0,"{""name"":""rect"",""x"":41.0,""y"":188.0,""width"":38.0,""height"":56.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-15-15_0_0_averaged_61_frame2.png,58376,"{""caption"":""done_ab2014-10-15-15_0_0_averaged_61_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-15-15_0_0_averaged_61_frame2.png""}",1,0,"{""name"":""rect"",""x"":106.5,""y"":199.5,""width"":43.0,""height"":53.0}","{""name"":""flagellum"",""type"":""bacteria""}"
Bacilluslysemini0020_full_averaged_frame3.png,16585,"{""caption"":""Bacilluslysemini0020_full_averaged_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/Bacilluslysemini0020_full_averaged_frame3.png""}",1,0,"{""name"":""rect"",""x"":26.0,""y"":68.5,""width"":22.0,""height"":19.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-20_0_0_averaged_37_frame4.png,56140,"{""caption"":""done_ab2014-10-29-20_0_0_averaged_37_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-20_0_0_averaged_37_frame4.png""}",1,0,"{""name"":""rect"",""x"":28.0,""y"":192.5,""width"":44.0,""height"":43.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-15_1_1_averaged_228_frame1.png,50467,"{""caption"":""done_ab2015-05-29-15_1_1_averaged_228_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-15_1_1_averaged_228_frame1.png""}",1,0,"{""name"":""rect"",""x"":97.5,""y"":170.5,""width"":33.0,""height"":51.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-07-29-16_0_0_averaged_673_frame1.png,54290,"{""caption"":""done_ab2015-07-29-16_0_0_averaged_673_frame1"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-07-29-16_0_0_averaged_673_frame1.png""}",1,0,"{""name"":""rect"",""x"":144.5,""y"":179.0,""width"":27.0,""height"":42.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-2_1_1_averaged_684_frame2.png,52075,"{""caption"":""done_ab2014-10-29-2_1_1_averaged_684_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-2_1_1_averaged_684_frame2.png""}",1,0,"{""name"":""rect"",""x"":29.0,""y"":159.5,""width"":42.0,""height"":49.0}","{""name"":""flagellum"",""type"":""bacteria""}"
T2SS_ab2015-07-28-11_1_0_averaged_735_frame2.png,54479,"{""caption"":""T2SS_ab2015-07-28-11_1_0_averaged_735_frame2"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/T2SS_ab2015-07-28-11_1_0_averaged_735_frame2.png""}",1,0,"{""name"":""rect"",""x"":92.5,""y"":132.0,""width"":51.0,""height"":58.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-24_0_0_averaged_285_frame3.png,58294,"{""caption"":""done_ab2014-10-29-24_0_0_averaged_285_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-24_0_0_averaged_285_frame3.png""}",1,0,"{""name"":""rect"",""x"":143.0,""y"":75.0,""width"":42.0,""height"":52.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-010-14-11_1_0_averaged_203_frame4.png,55401,"{""caption"":""done_ab2014-010-14-11_1_0_averaged_203_frame4"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-010-14-11_1_0_averaged_203_frame4.png""}",1,0,"{""name"":""rect"",""x"":15.0,""y"":146.0,""width"":30.0,""height"":42.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-05-29-15_0_1_averaged_226_frame0.png,47187,"{""caption"":""done_ab2015-05-29-15_0_1_averaged_226_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-05-29-15_0_1_averaged_226_frame0.png""}",1,0,"{""name"":""rect"",""x"":1.5,""y"":151.5,""width"":37.0,""height"":53.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-15-22_1_0_averaged_55_frame3.png,57819,"{""caption"":""done_ab2014-10-15-22_1_0_averaged_55_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-15-22_1_0_averaged_55_frame3.png""}",1,0,"{""name"":""rect"",""x"":59.5,""y"":37.0,""width"":37.0,""height"":42.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-010-14-11_0_0_averaged_201_frame3.png,55380,"{""caption"":""done_ab2014-010-14-11_0_0_averaged_201_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-010-14-11_0_0_averaged_201_frame3.png""}",1,0,"{""name"":""rect"",""x"":6.0,""y"":52.0,""width"":30.0,""height"":34.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2015-02-23-5_1_1_averaged_420_frame0.png,57133,"{""caption"":""done_ab2015-02-23-5_1_1_averaged_420_frame0"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2015-02-23-5_1_1_averaged_420_frame0.png""}",1,0,"{""name"":""rect"",""x"":18.0,""y"":40.5,""width"":40.0,""height"":47.0}","{""name"":""flagellum"",""type"":""bacteria""}"
done_ab2014-10-29-31_0_0_averaged_425_frame3.png,56898,"{""caption"":""done_ab2014-10-29-31_0_0_averaged_425_frame3"",""public_domain"":""no"",""image_url"":""http://www.robots.ox.ac.uk/~vgg/images/done_ab2014-10-29-31_0_0_averaged_425_frame3.png""}",1,0,"{""name"":""rect"",""x"":88.0,""y"":68.0,""width"":38.0,""height"":50.0}","{""name"":""flagellum"",""type"":""bacteria""}"
